Name                                              , Status, Thread, Start Timestamp        , End Timestamp          , Duration  , Data
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:48.713, 2017-11-28T15:33:48.726, 12.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:48.044, 2017-11-28T15:33:48.057, 12.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title6/""},{""label"":""toughday_tree_title1""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":12.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:48.044, 2017-11-28T15:33:48.057, 13.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:48.363, 2017-11-28T15:33:48.377, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title6/""},{""label"":""toughday_tree_title5""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:48.362, 2017-11-28T15:33:48.377, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:48.682, 2017-11-28T15:33:48.697, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title7/""},{""label"":""toughday_tree_title0""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:48.681, 2017-11-28T15:33:48.697, 16.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:48.043, 2017-11-28T15:33:48.057, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title6/""},{""label"":""toughday_tree_title0""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:48.042, 2017-11-28T15:33:48.057, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:48.363, 2017-11-28T15:33:48.377, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title6/""},{""label"":""toughday_tree_title6""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:48.362, 2017-11-28T15:33:48.377, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:48.682, 2017-11-28T15:33:48.697, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title7/""},{""label"":""toughday_tree_title1""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:48.681, 2017-11-28T15:33:48.697, 16.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:48.089, 2017-11-28T15:33:48.104, 15.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title6/""},{""label"":""toughday_tree_title4""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":15.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:48.088, 2017-11-28T15:33:48.105, 16.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:48.409, 2017-11-28T15:33:48.424, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title6/""},{""label"":""toughday_tree_title9""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:48.409, 2017-11-28T15:33:48.424, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:48.730, 2017-11-28T15:33:48.743, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title7/""},{""label"":""toughday_tree_title4""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:48.729, 2017-11-28T15:33:48.743, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:49.029, 2017-11-28T15:33:49.042, 12.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title7/""},{""label"":""toughday_tree_title8""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":12.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:49.029, 2017-11-28T15:33:49.042, 13.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:49.347, 2017-11-28T15:33:49.360, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title8/""},{""label"":""toughday_tree_title3""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:49.346, 2017-11-28T15:33:49.360, 13.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:49.665, 2017-11-28T15:33:49.677, 12.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title8/""},{""label"":""toughday_tree_title8""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":12.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:49.664, 2017-11-28T15:33:49.677, 12.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:49.029, 2017-11-28T15:33:49.042, 12.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title7/""},{""label"":""toughday_tree_title7""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":12.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:49.029, 2017-11-28T15:33:49.042, 13.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:49.345, 2017-11-28T15:33:49.359, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title8/""},{""label"":""toughday_tree_title2""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:49.344, 2017-11-28T15:33:49.359, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:49.662, 2017-11-28T15:33:49.677, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title8/""},{""label"":""toughday_tree_title7""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:49.662, 2017-11-28T15:33:49.677, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:49.000, 2017-11-28T15:33:49.017, 17.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title7/""},{""label"":""toughday_tree_title6""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":17.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:48.999, 2017-11-28T15:33:49.017, 18.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:49.323, 2017-11-28T15:33:49.337, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title8/""},{""label"":""toughday_tree_title1""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:49.322, 2017-11-28T15:33:49.337, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:49.643, 2017-11-28T15:33:49.659, 16.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title8/""},{""label"":""toughday_tree_title6""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":16.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:49.642, 2017-11-28T15:33:49.659, 17.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:49.000, 2017-11-28T15:33:49.017, 17.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title7/""},{""label"":""toughday_tree_title5""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":17.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:48.999, 2017-11-28T15:33:49.017, 18.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:49.323, 2017-11-28T15:33:49.337, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title8/""},{""label"":""toughday_tree_title0""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:49.322, 2017-11-28T15:33:49.337, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:49.643, 2017-11-28T15:33:49.659, 16.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title8/""},{""label"":""toughday_tree_title5""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":16.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:49.642, 2017-11-28T15:33:49.659, 17.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:49.048, 2017-11-28T15:33:49.059, 10.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title7/""},{""label"":""toughday_tree_title9""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":10.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:49.047, 2017-11-28T15:33:49.059, 11.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:49.363, 2017-11-28T15:33:49.376, 12.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title8/""},{""label"":""toughday_tree_title4""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":12.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:49.363, 2017-11-28T15:33:49.376, 13.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:49.682, 2017-11-28T15:33:49.695, 12.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title8/""},{""label"":""toughday_tree_title9""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":12.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:49.681, 2017-11-28T15:33:49.695, 13.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:49.982, 2017-11-28T15:33:50.001, 18.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title9/""},{""label"":""toughday_tree_title3""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":18.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:49.982, 2017-11-28T15:33:50.001, 18.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:50.306, 2017-11-28T15:33:50.327, 20.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title9/""},{""label"":""toughday_tree_title8""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":20.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:50.306, 2017-11-28T15:33:50.327, 21.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:50.632, 2017-11-28T15:33:50.659, 27.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title0/toughday_tree_title0/""},{""label"":""toughday_tree_title3""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1981,""latency"":27.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:50.631, 2017-11-28T15:33:50.659, 27.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:49.982, 2017-11-28T15:33:50.000, 18.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title9/""},{""label"":""toughday_tree_title2""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":18.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:49.982, 2017-11-28T15:33:50.000, 18.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:50.304, 2017-11-28T15:33:50.325, 21.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title9/""},{""label"":""toughday_tree_title7""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":21.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:50.303, 2017-11-28T15:33:50.326, 22.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:50.627, 2017-11-28T15:33:50.642, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title0/toughday_tree_title0/""},{""label"":""toughday_tree_title2""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1981,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:50.626, 2017-11-28T15:33:50.642, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:49.964, 2017-11-28T15:33:49.978, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title9/""},{""label"":""toughday_tree_title0""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:49.964, 2017-11-28T15:33:49.978, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:50.283, 2017-11-28T15:33:50.296, 12.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title9/""},{""label"":""toughday_tree_title6""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":12.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:50.283, 2017-11-28T15:33:50.296, 13.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:50.601, 2017-11-28T15:33:50.620, 19.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title0/toughday_tree_title0/""},{""label"":""toughday_tree_title0""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1981,""latency"":19.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:50.601, 2017-11-28T15:33:50.620, 19.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:49.964, 2017-11-28T15:33:49.978, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title9/""},{""label"":""toughday_tree_title1""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:49.964, 2017-11-28T15:33:49.978, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:50.283, 2017-11-28T15:33:50.297, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title9/""},{""label"":""toughday_tree_title5""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:50.283, 2017-11-28T15:33:50.298, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:50.602, 2017-11-28T15:33:50.620, 18.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title0/toughday_tree_title0/""},{""label"":""toughday_tree_title1""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1981,""latency"":18.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:50.601, 2017-11-28T15:33:50.620, 19.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:50.001, 2017-11-28T15:33:50.019, 18.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title9/""},{""label"":""toughday_tree_title4""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":18.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:50.000, 2017-11-28T15:33:50.019, 18.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:50.324, 2017-11-28T15:33:50.341, 16.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title9/""},{""label"":""toughday_tree_title9""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":16.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:50.323, 2017-11-28T15:33:50.341, 17.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:50.647, 2017-11-28T15:33:50.675, 27.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title0/toughday_tree_title0/""},{""label"":""toughday_tree_title4""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1981,""latency"":27.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:50.647, 2017-11-28T15:33:50.675, 28.0      , 
